10
5
20
10
15
21
7
11
21
12
6
21
10
16
13
14
9
26
11
14
14
19
13
9
10
17
6
9
13
15
27
18
16
15
26
10
9
14
15
27
7
15
11
7
14
19
19
18
9
12
15
15
11
13
6
13
15
12
16
14
10
13
14
6
15
13
16
8
19
14
24
15
15
8
16
20
19
11
11
8
11
11
13
6
7
15
6
9
15
13
14
15
17
15
20
17
23
13
19
36
28
16
22
25
17
14
10
18
16
16
17
16
29
10
17
25
22
16
26
10
11
20
14
13
25
15
11
19
13
12
13
11
18
13
27
22
16
16
11
18
22
11
13
17
15
15
8
13
11
25
13
33
13
21
13
17
16
15
14
15
26
14
7
5
11
17
17
10
18
12
24
14
22
20
10
14
6
12
12
24
21
16
14
19
17
19
18
14
11
33
14
14
16
15
26
17
19
13
32
9
15
21
16
20
19
10
20
21
18
20
17
24
15
21
24
30
21
20
14
14
23
14
31
22
13
35
21
26
17
25
43
27
22
22
19
34
14
28
29
24
22
12
21
15
21
14
13
16
18
18
16
12
23
20
22
24
20
27
28
18
21
33
19
21
20
20
21
31
26
17
18
19
13
20
11
21
17
16
26
17
10
9
17
12
18
14
18
9
